"SIS ID","course_id","Section Name","Term StartDate","Term EndDate","created_at","restrict_enrollments_to_section_dates","nonxlist_course_id","sis_section_id","sis_course_id","integration_id","sis_import_id","School SIS ID"
"18030","20619","GRAPHIC DESIGN","","","2020-05-18T16:19:35Z","","","","AR2301-A20-A01","","","1"
"18057","20621","NERVE AND MUSCLE PHYSIOLOGY","","","2020-05-18T16:19:54Z","","","","BB3511-A20-A02","","","1"
"18018","20622","ELEMENTARY ARABIC I","","","2020-05-18T16:19:23Z","","","","AB1531-A20-A01","","","1"
"18058","20624","CELL CULTURE TECHNIQUES FOR ANIMAL CELLS","","","2020-05-18T16:19:56Z","","","","BB3513-A20-A01","","","1"
"18020","20625","ELEMENTARY ARABIC I","","","2020-05-18T16:19:25Z","","","","AB1531-A20-A02","","","1"
"18091","20626","BIOMEDICAL INSTRUMENTATION DESIGN","","","2020-05-18T16:20:19Z","","","","BME4023-A20-A01","","","1"
"18036","20627","3D ANIMATION I","","","2020-05-18T16:19:38Z","","","","AR2333-A20-A01","","","1"
"18060","20628","CELL CULTURE TECHNIQUES FOR ANIMAL CELLS","","","2020-05-18T16:19:57Z","","","","BB3513-A20-A02","","","1"
"18021","20629","INTERMEDIATE ARABIC II","","","2020-05-18T16:19:25Z","","","","AB220X-A20-A01","","","1"
"18081","20630","MQP CAPSTONE DESIGN","","","2020-05-18T16:20:13Z","","","","BME4300-A20-A01","","","1"
"18038","20631","VIDEO PRODUCTION","","","2020-05-18T16:19:38Z","","","","AR2401-A20-A01","","","1"
"18061","20633","IMMUNOTHERAPIES: THE NEXT GENERATION OF PHARMACEUTICALS","","","2020-05-18T16:19:57Z","","","","BB353X-A20-A01","","","1"
"18084","20634","MQP CAPSTONE DESIGN","","","2020-05-18T16:20:16Z","","","","BME4300-A20-A02","","","1"
"18044","20635","DIGITAL PAINTING","","","2020-05-18T16:19:41Z","","","","AR2700-A20-A01","","","1"
"18022","20636","PERFORMANCE MEASUREMENT AND MANAGEMENT","","","2020-05-18T16:19:26Z","","","","ACC505-A20-A960","","","1"
"18087","20638","MQP CAPSTONE DESIGN","","","2020-05-18T16:20:17Z","","","","BME4300-A20-A03","","","1"
"18047","20639","LIGHT, VISION AND UNDERSTANDING","","","2020-05-18T16:19:43Z","","","","AR3150-A20-A01","","","1"
"18017","20640","INTRODUCTION TO AEROSPACE STRUCTURES","","","2020-05-18T16:19:23Z","","","","AE2712-A20-A01","","","1"
"18062","20642","CAPSTONE EXPERIENCE IN BIOLOGY AND BIOTECHNOLOGY","","","2020-05-18T16:19:58Z","","","","BB4900-A20-A01","","","1"
"18019","20643","COMPRESSIBLE FLUID DYNAMICS","","","2020-05-18T16:19:23Z","","","","AE3410-A20-A01","","","1"
"18049","20644","INTERACTIVE ELECTRONIC ARTS","","","2020-05-18T16:19:44Z","","","","AR3200-A20-A01","","","1"
"18088","20645","BIOMEDICAL MATERIALS","","","2020-05-18T16:20:18Z","","","","BME4814-A20-A01","","","1"
"18065","20646","INTRODUCTION TO BIOMEDICAL ENGINEERING","","","2020-05-18T16:20:00Z","","","","BME1001-A20-A01","","","1"
"18080","20649","LEADERSHIP PRACTICE","","","2020-05-18T16:20:13Z","","","","BUS1010-A20-A01","","","1"
"18064","20650","INTRODUCTION TO BIOMATERIALS","","","2020-05-18T16:20:00Z","","","","BME2001-A20-A01","","","1"
"18027","20651","FUNDAMENTALS OF AIR-BREATHING PROPULSION","","","2020-05-18T16:19:32Z","","","","AE4711-A20-A01","","","1"
"18082","20652","GLOBAL ENVIRONMENT OF BUSINESS DECISIONS","","","2020-05-18T16:20:15Z","","","","BUS1020-A20-A01","","","1"
"18031","20653","ARCHITECTURAL DESIGN I","","","2020-05-18T16:19:35Z","","","","AREN2002-A20-A01","","","1"
"18015","20654","STRUCTURAL DYNAMICS","","","2020-05-18T16:19:23Z","","","","AE4712-A20-A01","","","1"
"18033","20655","ARCHITECTURAL DESIGN IV - BUILDING ENERGY SIMULATION","","","2020-05-18T16:19:37Z","","","","AREN3020-A20-A01","","","1"
"18024","20656","ROCKET PROPULSION","","","2020-05-18T16:19:28Z","","","","AE4719-A20-A01","","","1"
"20704","20657","THE FOUNDATIONS OF THE UNITED STATES AIR FORCE I","","","2020-06-10T22:11:57Z","","","","AS1001-A20-A01","","","1"
"18016","20658","GUIDANCE, NAVIGATION AND COMMUNICATION","","","2020-05-18T16:19:23Z","","","","AE4733-A20-A01","","","1"
"18023","20659","GRADUATE AEROSPACE ENGINEERING COLLOQUIUM","","","2020-05-18T16:19:27Z","","","","AE5090-A20-A91","","","1"
"18037","20660","THE EVOLUTION OF USAF AIR AND SPACE POWER I","","","2020-05-18T16:19:38Z","","","","AS2001-A20-A01","","","1"
"18040","20661","AIR FORCE LEADERSHIP STUDIES I","","","2020-05-18T16:19:40Z","","","","AS3001-A20-A01","","","1"
"18042","20662","NATIONAL SECURITY AFFAIRS I","","","2020-05-18T16:19:40Z","","","","AS4101-A20-A01","","","1"
"18041","20663","ENVIRONMENTAL BIOLOGY","","","2020-05-18T16:19:40Z","","","","BB1002-A20-A01","","","1"
"18067","20664","BIOMEDICAL DATA ANALYSIS","","","2020-05-18T16:20:01Z","","","","BME2211-A20-A01","","","1"
"18089","20665","THE LEGAL ENVIRONMENT OF BUSINESS DECISIONS","","","2020-05-18T16:20:18Z","","","","BUS2020-A20-A01","","","1"
"18046","20666","Introduction to Biotechnology","","","2020-05-18T16:19:42Z","","","","BB1035-A20-A01","","","1"
"18068","20667","INTRODUCTION TO BIOPROCESS ENGINEERING","","","2020-05-18T16:20:02Z","","","","BME2610-A20-A01","","","1"
"18092","20668","FINANCIAL STATEMENTS FOR DECISION MAKING","","","2020-05-18T16:20:21Z","","","","BUS2060-A20-A01","","","1"
"18025","20669","FLUID DYNAMICS","","","2020-05-18T16:19:29Z","","","","AE5101-A20-A91","","","1"
"18051","20670","ANIMAL BEHAVIOR","","","2020-05-18T16:19:48Z","","","","BB2050-A20-A01","","","1"
"18074","20671","PHYSIOLOGY AND ENGINEERING","","","2020-05-18T16:20:08Z","","","","BME3111-A20-A01","","","1"
"18085","20672","RISK ANALYSIS FOR DECISION MAKING","","","2020-05-18T16:20:17Z","","","","BUS2070-A20-A01","","","1"
"18026","20673","CONTROL OF LINEAR DYNAMICAL SYSTEMS","","","2020-05-18T16:19:31Z","","","","AE5220-A20-A91","","","1"
"18069","20674","PHYSIOLOGY AND ENGINEERING","","","2020-05-18T16:20:03Z","","","","BME3111-A20-A02","","","1"
"18090","20675","CREATING VALUE THROUGH INNOVATION","","","2020-05-18T16:20:19Z","","","","BUS3010-A20-A01","","","1"
"18029","20676","APPLIED ELASTICITY","","","2020-05-18T16:19:34Z","","","","AE5381-A20-A91","","","1"
"18052","20677","CELL BIOLOGY","","","2020-05-18T16:19:49Z","","","","BB2550-A20-A01","","","1"
"18070","20678","PHYSIOLOGY AND ENGINEERING","","","2020-05-18T16:20:05Z","","","","BME3111-A20-A03","","","1"
"18093","20679","A01","","","2020-05-18T16:20:21Z","","","","BUS3020-A20-A01","","","1"
"18094","20679","A02","","","2020-05-18T16:20:23Z","","20682","","BUS3020-A20-A01","","","1"
"18032","20680","ESSENTIALS OF ART","","","2020-05-18T16:19:36Z","","","","AR1100-A20-A01","","","1"
"18054","20681","ENZYMES, PROTEINS, AND PURIFICATION","","","2020-05-18T16:19:51Z","","","","BB2902-A20-A01","","","1"
"18034","20683","ESSENTIALS OF ART","","","2020-05-18T16:19:37Z","","","","AR1100-A20-A02","","","1"
"18056","20684","ENZYMES, PROTEINS, AND PURIFICATION","","","2020-05-18T16:19:54Z","","","","BB2902-A20-A02","","","1"
"18096","20685","ACHIEVING STRATEGIC EFFECTIVENESS","","","2020-05-18T16:20:24Z","","","","BUS4030-A20-A01","","","1"
"18059","20686","ENZYMES, PROTEINS, AND PURIFICATION","","","2020-05-18T16:19:56Z","","","","BB2902-A20-A03","","","1"
"18035","20687","ESSENTIALS OF ART","","","2020-05-18T16:19:38Z","","","","AR1100-A20-A03","","","1"
"18095","20688","ANALYTICAL MECHANICS I","","","2020-05-18T16:20:23Z","","","","CE2000-A20-A01","","","1"
"18063","20689","HUNTING FOR PHAGE","","","2020-05-18T16:19:59Z","","","","BB2917-A20-A01","","","1"
"18039","20690","DIGITAL IMAGING AND COMPUTER ART","","","2020-05-18T16:19:39Z","","","","AR1101-A20-A01","","","1"
"18101","20691","SURVEYING","","","2020-05-18T16:20:31Z","","","","CE2020-A20-A01","","","1"
"18066","20692","HUNTING FOR PHAGE","","","2020-05-18T16:20:00Z","","","","BB2917-A20-A02","","","1"
"18050","20693","GENETICS","","","2020-05-18T16:19:48Z","","","","BB2920-A20-A01","","","1"
"18043","20694","INTRODUCTION TO ART HISTORY","","","2020-05-18T16:19:40Z","","","","AR1111-A20-A01","","","1"
"18097","20695","SURVEYING","","","2020-05-18T16:20:25Z","","","","CE2020-A20-A02","","","1"
"18055","20696","MEDICAL MICROBIOLOGY: PLAGUES OF THE MODERN WORLD","","","2020-05-18T16:19:54Z","","","","BB3003-A20-A01","","","1"
"18053","20698","HUMAN ANATOMY & PHYSIOLOGY: MOVEMENT AND COMMUNICATION","","","2020-05-18T16:19:50Z","","","","BB3101-A20-A01","","","1"
"18045","20699","3D MODELING I","","","2020-05-18T16:19:42Z","","","","AR2101-A20-A01","","","1"
"18048","20700","3D MODELING I","","","2020-05-18T16:19:43Z","","","","AR2101-A20-A02","","","1"
"18028","20701","2D ANIMATION I","","","2020-05-18T16:19:33Z","","","","AR2222-A20-A01","","","1"
"18107","20702","HYDROLOGY","","","2020-05-18T16:20:36Z","","","","CE4061-A20-A01","","","1"
"18073","20703","BIOMEDICAL ENGINEERING DESIGN","","","2020-05-18T16:20:07Z","","","","BME3300-A20-A01","","","1"
"18075","20704","BIOMEDICAL ENGINEERING DESIGN","","","2020-05-18T16:20:09Z","","","","BME3300-A20-A02","","","1"
"18077","20705","BIOMEDICAL ENGINEERING DESIGN","","","2020-05-18T16:20:10Z","","","","BME3300-A20-A03","","","1"
"18078","20707","SKELETAL BIOMECHANICS LABORATORY","","","2020-05-18T16:20:11Z","","","","BME3503-A20-A01","","","1"
"18098","20709","SURVEYING","","","2020-05-18T16:20:25Z","","","","CE2020-A20-A03","","","1"
"18099","20710","PROJECT MANAGEMENT","","","2020-05-18T16:20:27Z","","","","CE3020-A20-A01","","","1"
"18103","20711","PROJECT EVALUATION","","","2020-05-18T16:20:32Z","","","","CE3025-A20-A01","","","1"
"18071","20713","SKELETAL BIOMECHANICS LABORATORY","","","2020-05-18T16:20:05Z","","","","BME3503-A20-A02","","","1"
"18100","20714","ENVIRONMENTAL ENGINEERING","","","2020-05-18T16:20:28Z","","","","CE3059-A20-A01","","","1"
"18072","20716","SOLID BIOMECHANICS LABORATORY: TECHNIQUES","","","2020-05-18T16:20:07Z","","","","BME3505-A20-A01","","","1"
"18104","20717","URBAN AND ENVIRONMENTAL PLANNING","","","2020-05-18T16:20:33Z","","","","CE3070-A20-A01","","","1"
"18076","20719","SOLID BIOMECHANICS LABORATORY: TECHNIQUES","","","2020-05-18T16:20:09Z","","","","BME3505-A20-A02","","","1"
"18079","20721","BIOMATERIALS LAB","","","2020-05-18T16:20:13Z","","","","BME3811-A20-A01","","","1"
"18083","20723","BIOMATERIALS LAB","","","2020-05-18T16:20:15Z","","","","BME3811-A20-A02","","","1"
"18086","20725","BIOMATERIALS LAB","","","2020-05-18T16:20:17Z","","","","BME3811-A20-A03","","","1"
"18133","20733","ORGANIC LABORATORY","","","2020-05-18T16:20:43Z","","","","CH2360-A20-A01","","","1"
"18137","20734","ORGANIC LABORATORY","","","2020-05-18T16:20:45Z","","","","CH2360-A20-A02","","","1"
"18113","20736","EXPERIMENTAL CHEMISTRY I: INSTRUMENTAL ANALYSIS","","","2020-05-18T16:20:38Z","","","","CH2640-A20-A01","","","1"
"18142","20737","CHE4401-A20-A01","","","2020-05-18T16:20:52Z","","","","CHE4401-A20-A01","","","1"
"18144","20737","CHE4401-A20-A02","","","2020-05-18T16:20:53Z","","20741","","CHE4401-A20-A01","","","1"
"18151","20737","CHE4401-A20-A03","","","2020-05-18T16:20:57Z","","20742","","CHE4401-A20-A01","","","1"
"18117","20739","EXPERIMENTAL CHEMISTRY I: INSTRUMENTAL ANALYSIS","","","2020-05-18T16:20:40Z","","","","CH2640-A20-AX01","","","1"
"18159","20740","A TERM CO-OP:PAYPAL","","","2020-05-18T16:21:04Z","","","","CP1001-A20-A105","","","1"
"18132","20744","EXPERIMENTAL CHEMISTRY I: INSTRUMENTAL ANALYSIS","","","2020-05-18T16:20:42Z","","","","CH2640-A20-AX02","","","1"
"18154","20745","CHEMICAL ENGINEERING DESIGN","","","2020-05-18T16:21:00Z","","","","CHE4403-A20-A01","","","1"
"18143","20747","CHEMICAL ENGINEERING DESIGN","","","2020-05-18T16:20:53Z","","","","CHE4403-A20-A02","","","1"
"18136","20748","STRUCTURE, BONDING, AND REACTIVITY IN INORGANIC CHEMISTRY","","","2020-05-18T16:20:45Z","","","","CH3410-A20-A01","","","1"
"18150","20750","RESEARCH ANALYSIS AND DESIGN","","","2020-05-18T16:20:57Z","","","","CHE515-A20-A91","","","1"
"18129","20751","CHEMICAL THERMODYNAMICS","","","2020-05-18T16:20:42Z","","","","CH3510-A20-A01","","","1"
"18152","20753","ELEMENTARY CHINESE I","","","2020-05-18T16:20:59Z","","","","CN1541-A20-A01","","","1"
"18138","20754","PROTEIN STRUCTURE AND FUNCTION","","","2020-05-18T16:20:45Z","","","","CH4110-A20-A01","","","1"
"18139","20756","APPLICATION OF MO THEORY","","","2020-05-18T16:20:48Z","","","","CH4999-A20-SB4","","","1"
"18153","20757","ELEMENTARY CHINESE I","","","2020-05-18T16:21:00Z","","","","CN1541-A20-A02","","","1"
"18140","20759","MOLECULAR MODELING","","","2020-05-18T16:20:49Z","","","","CH554-A20-A91","","","1"
"18156","20760","INTERMEDIATE CHINESE II","","","2020-05-18T16:21:01Z","","","","CN2542-A20-A01","","","1"
"18158","20761","ADVANCED INTERMEDIATE CHINESE II","","","2020-05-18T16:21:03Z","","","","CN3542-A20-A01","","","1"
"18141","20763","CHEMICAL ENGINEERING FUNDAMENTALS","","","2020-05-18T16:20:49Z","","","","CHE2011-A20-A01","","","1"
"18149","20766","CHEMICAL ENGINEERING FUNDAMENTALS","","","2020-05-18T16:20:56Z","","","","CHE2011-A20-A02","","","1"
"20599","20774","A TERM CO-OP:BRISTOL MEYERS","","","2020-05-28T14:18:46Z","","","","CP1001-A20-A02","","","1"
"20609","20784","A TERM CO-OP:INSULET CORP","","","2020-05-29T16:26:20Z","","","","CP1001-A20-A128","","","1"
"20864","20785","A TERM CO-OP:HOLOGIC INC","","","2020-06-29T16:15:09Z","","","","CP1001-A20-A06","","","1"
"18145","20791","A TERM CO-OP:ADVANCE TESTING","","","2020-05-18T16:20:53Z","","","","CP1001-A20-A153","","","1"
"18146","20792","A TERM CO-OP:ACACIA COMMUN","","","2020-05-18T16:20:54Z","","","","CP1001-A20-A155","","","1"
"18147","20793","A TERM CO-OP:NEYA SYSTEMS, LLC","","","2020-05-18T16:20:54Z","","","","CP1001-A20-A156","","","1"
"21163","20797","A TERM CO-OP:JOHN HANCOCK","","","2020-08-05T13:19:11Z","","","","CP1001-A20-A09","","","1"
"19310","20815","INTRODUCTION TO PROGRAM DESIGN","","","2020-05-26T14:19:44Z","","","","CS1101-A20-AX05","","","1"
"18192","20817","INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:17Z","","","","CS1101-A20-AX06","","","1"
"21216","20818","A TERM CO-OP:SIEMENS ENERGY","","","2020-08-07T22:19:48Z","","","","CP1001-A20-A67","","","1"
"20802","20820","A TERM CO-OP:BOSE CORPORATION","","","2020-06-22T16:11:04Z","","","","CP1001-A20-A72","","","1"
"18162","20821","INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:06Z","","","","CS1101-A20-AX07","","","1"
"18163","20824","INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:06Z","","","","CS1101-A20-AX08","","","1"
"18165","20827","INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:07Z","","","","CS1101-A20-AX09","","","1"
"18166","20830","INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:07Z","","","","CS1101-A20-AX10","","","1"
"20707","20833","INTRODUCTION TO PROGRAM DESIGN","","","2020-06-10T22:12:30Z","","","","CS1101-A20-AX11","","","1"
"18167","20836","INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:08Z","","","","CS1101-A20-AX12","","","1"
"18170","20838","ACCELERATED INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:08Z","","","","CS1102-A20-A01","","","1"
"18171","20841","ACCELERATED INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:08Z","","","","CS1102-A20-AX01","","","1"
"18148","20842","INTRODUCTION TO PROGRAMMING FOR NON-MAJORS","","","2020-05-18T16:20:55Z","","","","CS1004-A20-A01","","","1"
"18172","20843","ACCELERATED INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:08Z","","","","CS1102-A20-AX02","","","1"
"18155","20844","INTRODUCTION TO PROGRAMMING FOR NON-MAJORS","","","2020-05-18T16:21:01Z","","","","CS1004-A20-AX01","","","1"
"18173","20845","ACCELERATED INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:08Z","","","","CS1102-A20-AX03","","","1"
"18174","20846","ACCELERATED INTRODUCTION TO PROGRAM DESIGN","","","2020-05-18T16:21:09Z","","","","CS1102-A20-AX04","","","1"
"18157","20847","INTRODUCTION TO PROGRAMMING FOR NON-MAJORS","","","2020-05-18T16:21:03Z","","","","CS1004-A20-AX02","","","1"
"18160","20849","INTRODUCTION TO PROGRAMMING FOR NON-MAJORS","","","2020-05-18T16:21:06Z","","","","CS1004-A20-AX03","","","1"
"18175","20850","CS2022-A20-A01","","","2020-05-18T16:21:09Z","","","","CS2022-A20-A01","","","1"
"18179","20850","CS2022-A20-A02","","","2020-05-18T16:21:10Z","","20852","","CS2022-A20-A01","","","1"
"18182","20850","CS2022-A20-A03","","","2020-05-18T16:21:12Z","","20857","","CS2022-A20-A01","","","1"
"18185","20850","CS2022-A20-A04","","","2020-05-18T16:21:13Z","","20860","","CS2022-A20-A01","","","1"
"18190","20850","CS2022-A20-A05","","","2020-05-18T16:21:16Z","","20863","","CS2022-A20-A01","","","1"
"18164","20850","CS2022-A20-A06","","","2020-05-18T16:21:07Z","","20865","","CS2022-A20-A01","","","1"
"18352","20850","MA2201-A20-A01","","","2020-05-18T16:23:04Z","","21145","","CS2022-A20-A01","","","1"
"18354","20850","MA2201-A20-A02","","","2020-05-18T16:23:04Z","","21148","","CS2022-A20-A01","","","1"
"18356","20850","MA2201-A20-A03","","","2020-05-18T16:23:05Z","","21152","","CS2022-A20-A01","","","1"
"18357","20850","MA2201-A20-A04","","","2020-05-18T16:23:05Z","","21155","","CS2022-A20-A01","","","1"
